Actual TTD,Predicted TTD
0.0,0.24686098
0.0,0.11519337
35.29999847,27.869196
0.0,-0.008524895
7.84000092,12.811977
3.48000183,6.008492
0.0,0.09374666
0.0,43.634644
79.75999962,69.13528
50.57999908,29.91038
28.54000427,24.827286
0.0,0.16371584
20.08000122,23.165556
28.24000046,25.630972
7.25999908,37.31321
30.72000153,39.09478
66.97999992,69.70868
17.73999939,15.932814
0.0,0.22132349
0.0,0.11224365
33.95999847,28.623558
17.93999893,23.277193
0.0,0.124072075
0.0,0.57322025
60.29999954,69.3469
0.0,0.0031738281
0.0,0.30146503
0.0,-0.05452633
0.0,0.24233389
0.0,0.18626499
64.69999954,67.7952
40.05999977,52.53801
5.16000305,10.399395
0.0,1.5865841
17.58000168,14.577297
67.67999878,70.891205
0.0,0.120471954
0.90000427,2.7035851
0.0,0.12557316
1.60000458,2.4896603
23.64000122,23.455753
0.0,-0.031235218
31.94000168,23.300505
0.0,0.28557873
0.0,-0.053188324
39.71999893,30.737776
29.74000244,25.815443
48.47999939,38.989067
23.47999847,26.911036
0.91999969,1.9834728
46.36000137,45.390343
0.0,0.10368967
69.99999943,63.091743
37.60000023,64.892815
0.0,39.965363
0.0,0.15966797
45.75999908,38.879852
77.93999977,62.02217
24.39999847,24.50945
0.0,0.24103546
0.0,3.0693328
41.42000092,23.496641
3.58000458,23.038618
16.64000397,8.90276
0.0,0.01132679
51.19999847,49.57779
24.94000122,26.57075
42.90000023,65.860565
0.0,0.1999464
18.24000046,41.55761
2.56000122,4.216693
49.12000046,47.049545
44.14000015,60.100807
82.02000153,56.350296
0.0,-0.00028181076
0.0,-0.05667305
54.22000198,42.05806
71.13999977,68.71052
16.05999878,14.099664
54.74000107,35.99946
42.78000107,42.504646
17.50000153,15.239946
53.07999958,70.517075
35.97999985,44.840393
27.22000107,48.02864
0.0,0.5358906
7.22,7.52733
47.72000061,48.557556
40.60000076,33.256836
81.77999954,70.827515
48.41999893,43.82718
39.47999939,67.37965
24.57999863,30.666792
0.0,0.3343191
34.60000305,31.409967
55.01999916,71.54389
75.27999962,60.215576
37.67999908,28.552794
84.47999878,71.45608
18.29999847,15.620705
42.07999954,38.735912
79.09999897,71.61887
11.63999878,16.062279
0.0,0.53891325
58.53999931,69.09182
48.40000076,34.99211
0.0,-0.15725708
107.3599998,71.39019
85.49999981,71.60093
68.66000092,44.70788
0.0,0.104146
70.57999878,52.305252
35.80000107,46.758263
90.63999977,71.827934
0.0,40.88861
13.12000427,12.618765
21.10000107,15.496926
19.38,19.263487
46.75999908,62.57789
0.0,0.013082981
60.78000183,56.13202
23.04000122,21.171488
6.00000488,7.4046884
75.81999924,70.269485
0.01999847,3.3475323
5.06000214,10.979375
51.89999878,45.268227
39.48000183,35.435616
0.0,-0.028319359
0.0,0.33932686
60.99999897,71.62408
49.78000198,47.166924
0.0,0.15496635
0.0,0.023708344
61.82000008,66.04932
0.0,0.2157402
0.0,0.62524223
13.83999939,13.999619
35.64000015,60.063858
54.70000183,47.421455
20.63999924,28.104532
0.0,0.07112694
0.0,0.58501625
47.89999992,68.48939
71.77999947,70.542595
43.42000122,48.359764
52.89999928,70.8953
0.0,0.10169363
46.94000168,38.551304
24.30000244,30.482595
0.0,0.26911068
99.88000023,69.1335
0.0,-0.049940586
47.09999878,47.378166
0.0,0.18155193
41.35999954,23.59128
8.15999908,5.658169
3.40000092,8.608974
3.30000183,3.6299655
0.0,-1.754982
28.36000397,25.082006
5.62000397,15.631218
57.40000031,58.342377
0.0,-0.17480516
0.0,-0.037104607
0.0,0.51858854
0.0,0.20334911
45.25999939,40.39463
40.62000214,29.066177
67.32000046,59.362267
53.57999908,47.615746
34.96000397,32.311783
0.0,-0.005616665
0.0,-0.037825584
0.0,0.41992998
9.96000214,10.002609
46.1199997,66.858475
0.0,-0.16549397
0.0,5.540408
0.0,0.34598684
31.60000031,34.695873
20.56000198,24.836123
0.0,-0.03604412
0.0,-0.03664303
9.38000336,19.774452
0.0,0.06868076
0.0,-0.04960251
76.09999962,59.776413
20.14000397,13.16349
62.57999878,55.80503
71.06000023,56.739754
0.0,0.010146618
28.09999695,27.214937
0.0,0.14826107
1.04000153,0.14621878
81.43999977,54.117912
0.0,0.35667515
24.66000153,23.11114
54.61999931,60.386482
0.0,0.00308609
6.94000427,7.1796346
43.14000168,45.38366
53.62000076,59.455734
51.86000137,50.908707
71.99999893,57.767418
33.10000023,58.027634
0.0,0.3015318
2.26000397,1.8648844
6.08000122,12.260719
45.51999832,50.91133
18.52000214,20.61895
63.95999977,71.43288
3.04000275,2.1465464
0.0,0.0104551315
58.87999908,70.89675
26.62000122,23.680994
0.0,0.13519478
32.51999969,26.405869
32.91999985,47.08539
70.38,58.13616
27.50000488,26.865644
26.79999725,20.64637
53.35999786,35.991814
18.06000458,23.24767
58.92000122,57.724228
0.0,0.15167141
31.13999878,30.007732
64.14000122,55.598236
6.31999847,9.655052
2.71999908,7.8308177
68.25999966,68.986465
42.49999725,26.953878
0.0,0.068556786
28.98000031,30.395632
50.57999931,69.449554
56.91999931,70.70074
27.87999954,22.917862
40.26000015,31.94987
20.81999817,18.911469
24.40000458,20.515743
48.92000076,41.466286
77.65999977,70.56851
24.61999969,25.04431
0.0,-0.05164337
28.65999786,21.450941
0.0,-0.053295135
16.72000305,14.751717
40.61999969,39.458855
0.0,4.460983
0.0,0.11464548
21.51999939,21.377903
0.0,1.3464446
52.38000183,51.79419
37.12000015,55.714798
0.0,2.3208618
57.77999985,55.60386
0.0,-0.05261469
52.13999863,50.097794
52.6799987,39.349335
49.66000214,32.42212
0.0,-0.03834629
61.8,49.512337
0.0,-0.082250595
1.99999847,10.693905
18.67999878,17.879583
45.55999939,52.47068
0.0,-0.0332551
0.0,-0.034934998
11.22000107,15.308021
0.0,-0.013156891
0.0,-0.0392313
0.0,-0.021204472
7.72000061,9.552856
0.0,0.5461092
8.33999908,9.228975
0.0,-0.11058855
0.0,-0.019352913
60.67999928,71.51516
54.84000008,71.656715
77.65999878,66.73219
0.0,-0.052440643
76.86000023,66.70201
0.0,0.2724738
80.69999962,70.69655
0.0,-0.026464462
0.0,-0.008755207
0.0,0.15032434
55.03999985,48.413673
48.11999924,67.92481
0.0,0.22491741
0.0,-0.028179646
3.93999786,18.137245
58.00000038,63.262016
0.0,0.12002373
13.46000092,28.042559
44.97999878,40.25387
32.43999939,28.868227
30.10000015,11.99478
74.11999969,63.551697
0.78000366,2.8802478
53.64000046,47.751137
52.03999863,52.58264
46.52000153,20.631031
48.62000015,59.154
81.85999977,51.655434
22.48000214,18.482403
60.90000031,57.320526
0.0,-0.034510612
0.0,0.112342834
59.41999905,70.7654
0.0,0.08419895
77.27999985,60.43998
0.0,-0.0111608505
53.19999916,39.151016
4.93999939,9.852004
29.20000137,28.58057
0.0,0.13471937
88.23999958,68.02961
53.51999916,70.46056
30.62000076,36.584496
78.01999985,67.43512
49.55999908,46.378967
0.0,-0.19721317
65.76000061,61.43844
4.42000137,6.188018
9.72000427,9.922332
43.75999954,60.320587
13.83999908,15.851938
54.15999832,53.831955
35.84000122,31.092537
0.0,0.12461424
10.53999939,10.288794
0.0,0.54341316
36.15999924,26.841436
74.03999985,57.706154
33.40000427,31.028408
31.87999985,29.401016
6.36000336,15.597794
0.0,0.13441849
44.47999985,61.401665
0.0,-0.027438164
56.91999905,39.523598
2.99999985,2.1195183
3.67999969,6.9603853
66.52000153,47.922974
39.27999939,59.43934
91.61999905,71.82294
33.42000122,25.864414
0.0,-0.05157566
0.0,0.9442234
24.64000168,21.53967
61.34000053,64.87183
18.97999725,16.036495
28.72000107,56.18168
16.47999756,12.702095
69.28000023,67.90419
44.35999847,48.267372
0.0,54.71695
70.79999962,65.930916
16.90000458,15.761324
3.40000092,19.047281
83.03999935,68.05016
79.55999908,55.01261
0.0,-0.17202663
0.0,0.43883705
48.28000153,35.9851
0.0,0.16891575
42.48000015,65.6077
49.50000031,68.28299
15.52000031,14.369177
10.92000137,8.323381
33.57999878,30.21986
0.0,0.62081814
27.12000427,20.347733
78.23999893,63.5708
0.0,-0.015463352
0.0,-0.049026966
0.0,0.5433912
0.0,-0.008993149
0.0,0.9468188
0.0,0.00177145
0.0,0.19092941
17.56000214,18.383331
2.72000397,33.639145
0.0,3.5400038
0.0,0.19841862
67.31999863,55.01773
0.0,0.13791656
0.0,-0.14017582
0.39999847,3.8193178
54.63999893,57.920845
3.64000427,4.963193
0.70000336,2.7333212
0.0,0.072309494
3.75999786,6.0957713
84.19999924,71.82099
66.15999908,68.11378
15.33999908,16.483627
10.77999817,15.343491
44.93999969,40.81926
46.96000061,47.44712
0.0,0.6054878
0.0,0.15797615
63.95999847,61.84516
15.48000015,24.194643
11.54000031,15.920311
29.71999817,35.903706
5.42000275,36.89377
0.0,0.12823296
89.77999985,58.091187
34.38000183,29.74325
54.6399997,49.659103
40.74000015,33.07466
39.62000023,52.716583
0.0,0.4936409
0.0,-0.025208473
15.84000198,37.175438
66.01999924,71.178024
48.91999939,61.50991
67.5399997,70.68391
0.0,-0.03655958
19.86,22.422585
69.33999939,66.92921
0.0,0.10993767
0.0,-0.0013494492
34.14000061,44.286743
7.66000214,17.025885
4.74000244,9.544847
9.46000031,10.2028885
81.66000023,60.870667
50.29999847,47.374054
42.79999954,56.86841
3.42000183,2.8416297
17.54000397,15.857798
71.01999931,57.639374
56.89999935,39.341446
2.40000137,2.2423797
24.96000183,29.684088
0.0,0.24363947
23.16000214,21.331827
85.99999924,68.95848
0.0,-0.022146225
80.99999916,45.32093
40.89999901,70.87592
79.46000023,50.111588
0.0,-0.050704956
39.66000137,30.92352
9.10000305,12.506981
52.92000122,40.693344
0.0,0.4874568
13.95999893,6.9946365
1.14,0.14825821
24.04000122,22.10418
0.0,0.008069038
31.70000107,30.78248
78.35999954,58.47943
31.87999908,22.30693
22.76000061,20.67429
22.32000427,14.936769
19.98000214,17.3385
2.58000168,4.88486
0.0,0.0062732697
0.0,0.21859169
0.0,-0.02995348
72.07999954,62.87162
63.20000031,59.80047
0.0,0.36373806
16.77999725,26.383963
5.83999954,11.222429
72.16000061,59.702652
49.81999954,39.402153
0.0,0.07596588
0.0,0.059382915
8.00000076,7.2895184
32.28000183,25.86104
0.0,0.0952301
0.0,-0.15713215
61.03999878,67.90212
39.11999969,35.289307
0.0,0.17129183
0.0,0.15114546
55.27999916,60.991974
0.0,0.28938532
8.62000122,18.550726
0.0,0.36855364
46.89999878,20.344297
0.0,0.29252386
34.17999832,36.305054
0.0,0.16654682
20.56000092,21.006493
24.93999924,26.26951
84.75999985,71.74443
48.23999969,47.029022
0.0,0.15494728
7.40000137,7.4477386
43.66000092,22.770834
33.04000275,26.860888
1.01999969,2.85263
62.22000076,54.338837
21.02000366,27.119528
0.0,0.15947008
5.44000122,7.7222276
10.20000397,15.088022
0.0,0.03570938
37.40000229,38.658607
14.42000076,17.407963
47.83999954,48.546707
68.71999886,64.17927
40.15999908,37.127373
10.42000122,19.840622
0.0,0.08609104
9.08000031,18.658077
56.52000122,45.91648
74.13999977,58.67067
62.33999939,58.967827
0.0,0.13257313
63.70000153,58.965515
50.2,37.430923
74.99999886,66.51389
29.64000214,32.99472
69.74000053,53.83082
41.42000046,32.564514
0.0,-0.027311802
0.0,0.014424324
6.97999847,13.235829
31.04000366,32.83883
0.0,0.54908943
56.41999886,54.400116
21.56000168,30.533806
10.45999786,9.800364
16.74000153,17.415253
0.0,-0.02959776
37.42000122,29.593946
0.0,-0.008544922
0.0,0.24259853
77.84000122,54.97509
1.15999908,3.324909
0.0,0.13336658
0.0,0.30233288
65.25999947,57.293312
83.95999958,70.204834
2.78000183,31.467497
12.56000458,16.493834
2.93999969,3.5602865
0.0,-0.052828312
78.81999962,70.554535
0.0,0.005596161
0.0,0.40469408
28.60000153,26.150583
0.0,3.0093398
0.0,-0.03540039
31.01999832,32.74147
0.0,0.59505844
0.0,1.0752459
18.51999939,18.728077
0.0,-0.1603179
3.02000214,6.897522
58.82000046,42.033943
22.93999939,16.297285
94.07999886,79.89377
59.85999958,70.823616
0.0,-0.099755764
42.29999863,70.799736
92.49999916,71.09992
32.26000092,33.276573
37.82000198,38.42672
80.07999916,68.300514
25.35999863,25.779175
21.50000183,19.418633
9.97999878,20.44485
84.52000153,55.38839
52.67999954,49.630325
0.0,-0.15234804
0.0,1.9413185
0.0,0.032599926
0.0,2.0656805
0.0,0.034570694
0.0,-0.050900936
30.39999695,25.414597
0.0,0.10518694
15.13999924,10.4357395
0.0,0.25571728
0.0,0.28721
19.78000061,18.30948
0.0,0.36634064
21.65999908,22.998516
69.96000053,65.508255
0.0,-0.025601387
11.34000275,11.4997425
0.0,0.043800354
4.32000122,5.767367
0.0,0.21216106
66.74000061,58.313927
18.32000046,29.284014
0.0,0.30558205
28.91999939,25.596777
91.75999966,71.35667
64.27999985,60.63439
22.91999939,22.889408
66.90000076,57.827263
0.0,-0.036073685
35.05999924,41.04245
54.86000137,33.84364
11.1,11.797719
21.41999878,27.264505
44.13999863,55.316376
57.79999863,44.79122
42.15999908,32.655655
28.69999863,27.391413
71.34000008,65.57419
78.44000008,71.92357
43.04000031,68.27703
0.0,38.99865
36.91999969,28.91549
7.54000366,9.866519
0.0,0.10364771
0.0,0.10923958
58.25999893,68.94821
51.67999908,65.55784
0.0,-0.0065336227
51.35999985,39.53882
25.25999908,26.20966
26.65999969,45.73741
1.70000183,3.4118888
11.92,8.75308
0.0,0.36533737
80.43999901,47.266426
51.38000031,47.42134
0.0,0.17675781
51.46000137,53.229004
1.70000015,0.90526485
27.84,53.291557
28.14000427,26.562288
49.11999832,48.0325
32.52000168,26.607437
85.1999997,72.10324
84.99999981,70.178055
36.56000244,34.90605
69.62,58.38436
0.0,-0.047410488
24.01999847,18.677147
35.75999725,22.676144
30.43999939,26.876959
0.0,0.21056223
14.25999954,19.204748
33.32000046,54.937286
0.0,0.52778625
83.23999893,56.87706
0.0,-0.010046005
43.28000153,23.941538
83.69999962,71.51635
0.0,0.07766628
83.54000008,71.56032
13.38000275,31.307138
22.47999878,21.652328
82.36000168,57.562233
0.0,0.14591265
65.37999908,60.065323
26.42000275,22.02132
15.67999725,8.427847
15.34000122,16.56041
16.09999908,28.402351
25.40000458,21.544113
56.77999954,46.72361
23.28000366,20.28303
25.92000122,23.204416
0.0,0.36468792
50.43999939,49.44435
64.74000092,58.346542
28.08000122,30.242405
21.96000214,19.031124
37.48000122,43.6725
23.43999969,22.180384
42.06000214,43.93438
24.63999878,28.405975
44.00000229,23.556417
53.24000275,35.903862
0.0,0.53682804
0.0,0.33149815
0.0,-0.017998695
68.08000107,47.152725
81.25999947,64.50508
0.0,0.3026371
43.28000107,45.906967
21.92000122,21.969309
66.72000046,66.84464
84.23999901,71.27529
10.46000168,33.12976
59.73999908,68.92941
0.0,0.14491129
64.57999916,39.60167
36.48000122,45.52665
58.64000015,54.28176
0.0,0.13076544
0.0,0.54106236
20.90000427,20.739368
6.74000275,7.467829
56.23999893,43.228798
77.67999878,65.06715
1.98000061,2.8224974
8.46000397,9.955959
37.48000107,31.117727
68.03999977,59.341568
18.96000214,21.458038
47.28000046,48.778343
0.0,0.35176182
84.39999943,71.977104
62.00000076,50.274536
0.0,1.0362616
52.09999954,45.41725
21.40000092,26.487265
28.14000122,23.963053
0.0,-0.013159275
6.03999817,7.349964
13.68000107,18.967216
52.89999954,58.33799
36.82000092,57.61685
0.0,-0.012550354
33.49999725,30.049028
21.82000229,22.070211
0.0,2.281095
93.41999924,55.75123
27.86000366,19.037426
1.48000366,5.2462454
27.64,25.02286
38.85999908,42.695526
39.51999832,52.72274
80.73999901,71.23272
26.06000061,23.219673
34.31999695,31.930416
47.48000061,22.711891
0.0,0.022860527
66.62000046,58.047935
38.35999985,31.042488
0.0,0.040979385
68.64000069,59.92997
11.91999878,17.09014
11.86000092,23.218771
38.78000061,51.837265
0.0,0.11460447
0.0,0.08166695
0.0,0.09880304
51.55999977,64.56775
58.89999928,52.779343
20.99999878,17.115143
49.47999947,53.06481
0.0,0.066046715
2.98000366,7.597117
82.73999893,71.108795
14.86000229,33.08829
65.08000107,53.62477
0.0,-0.010838509
42.89999847,37.352814
82.69999924,71.522995
27.14000244,16.227684
0.0,2.3324962
59.55999939,57.07289
1.74000122,4.1032834
0.0,-0.050401688
54.86000137,51.725426
31.65999863,24.654402
0.0,-0.056714058
86.53999958,69.16686
3.44000122,5.4138384
84.27999954,70.61453
3.79999847,4.460332
0.0,0.14660263
10.85999756,14.402045
0.0,0.14896393
47.21999969,45.511284
46.77999832,46.50103
36.27999939,30.070772
0.0,0.5577245
4.75999893,2.6944551
63.12,45.57892
0.0,-0.008765221
43.66000137,43.749138
29.69999863,14.76847
0.0,0.014802933
30.44000092,23.564398
13.58000031,14.129082
56.37999908,39.589973
23.82000229,23.77168
60.5399997,70.18902
60.81999893,59.54628
0.65999725,2.1979218
7.00000153,7.9537773
51.52,51.356216
7.76000092,5.5723453
0.0,0.14591694
33.35999756,31.955486
13.51999817,11.4872675
11.02000275,21.993944
0.0,0.40964127
0.55999908,2.4269118
0.0,0.08861351
0.0,-0.05431652
1.40000031,10.838522
45.2199987,65.23455
0.0,0.2330904
0.0,-0.031463146
25.95999847,51.156624
0.0,-0.026078224
48.61999832,48.02819
0.0,0.049075603
46.10000168,46.384155
42.43999985,60.142303
0.0,0.2824111
89.38000023,58.17768
24.72000198,36.890923
0.0,0.5883312
39.17999756,26.978493
60.19999954,70.81672
49.1799997,70.07476
62.47999981,70.19598
30.02000122,26.03124
47.33999969,47.044678
15.50000168,32.768753
10.25999756,20.448845
68.15999947,61.17933
0.0,0.35046673
15.88000183,18.742764
0.0,-0.088698864
63.32000046,42.183586
0.0,0.01518631
71.17999916,57.27437
0.0,-0.050926685
57.51999969,54.596397
0.0,0.09618378
18.95999847,24.197681
61.14000046,58.734528
54.01999924,70.80332
0.0,0.3123293
45.75999939,22.326302
0.0,0.2072649
29.86000137,32.103264
47.82000046,49.515594
75.19999878,68.93331
0.0,-0.013611317
0.0,0.18949461
71.03999893,65.01718
92.53999889,70.20092
5.68000061,12.328739
41.71999924,46.97458
32.12000122,21.276653
44.51999916,65.087395
20.10000336,19.7637
0.0,-0.004942894
60.43999985,68.862465
0.0,41.057823
0.0,0.16564226
63.94000008,56.241707
43.06000214,35.255127
56.92000137,46.03483
0.0,0.0828743
70.7,54.57511
13.44000092,13.750269
54.17999954,51.68763
60.37999947,80.22105
87.55999928,65.064865
0.0,-0.05128956
22.33999893,18.907846
42.82000137,45.83764
0.0,0.16989326
71.88000031,60.897667
0.0,0.20391464
4.57999969,21.079418
11.52000229,10.02448
16.62000122,15.611353
10.46000366,8.572317
102.6399995,71.523
24.74000046,26.188704
74.65999947,69.92486
20.74000092,23.212278
27.63999863,26.747005
0.0,0.02307415
22.65999863,19.70654
108.2599994,81.025345
0.0,0.25894547
50.53999893,52.98237
33.87999878,34.778957
0.0,-0.008183479
85.73999958,70.88096
0.0,0.60557556
31.19999847,26.091673
88.11999969,68.09061
16.17999878,25.280752
82.91999924,70.63238
65.63999863,63.270332
0.0,0.2200079
36.37999878,33.020817
41.40000046,23.593283
48.09999962,50.245453
10.52000153,11.373278
0.0,0.19946527
73.73999939,62.147865
52.22000061,51.03174
55.15999924,52.573044
17.20000153,8.824122
0.93999969,2.3680143
35.20000137,45.350113
0.0,0.5711088
3.69999847,5.5981183
0.0,-0.03728056
15.01999847,9.435446
61.39999878,46.586174
0.0,0.6533165
0.0,-0.16283321
0.0,0.13091469
0.0,-0.15639496
7.54000031,11.806132
54.23999893,38.997353
11.84,12.00724
15.19999954,22.487347
0.0,-0.050423622
98.35999977,67.90982
21.01999924,18.191875
6.78000183,7.81007
30.92000275,33.584698
22.72000198,47.514763
65.52000122,59.52617
43.34000122,23.798609
3.75999756,4.4483805
28.35999786,26.91194
0.0,0.08155632
0.0,0.5748806
2.50000061,0.18517113
0.0,0.59520197
12.03999939,21.564178
2.63999878,12.903019
85.37999897,70.319374
4.56000244,5.2248087
38.21999863,58.75486
2.61999695,1.8624716
75.61999969,66.91423
86.55999985,71.429306
12.67999908,8.085158
30.61999695,27.35827
22.24000397,20.002026
72.66000061,55.996445
48.02000023,47.28427
0.0,0.56182003
60.84000092,49.90583
78.8,63.250916
17.14000427,18.285198
46.33999863,48.14708
64.34000092,66.04449
0.0,0.31278133
0.0,-0.03803444
0.06000244,1.2001324
6.22000061,12.651483
29.99999847,23.244312
29.96000061,22.319443
0.0,-0.013216972
25.84000122,23.355623
0.0,1.4346428
0.0,0.13371849
14.06000092,14.718744
43.66000214,27.981352
3.28000183,35.37503
0.0,0.12843323
36.43999969,30.777279
82.77999954,71.635826
0.0,-0.15394258
42.23999939,39.56349
18.87999847,16.669682
0.0,0.59619427
37.1799997,65.467026
5.43999786,15.128186
64.03999985,52.09751
47.80000031,23.554377
39.28000214,36.739346
0.0,0.6049118
0.0,-0.15939617
0.0,-0.052669525
25.53999832,21.603783
31.96000092,31.505243
68.96000137,55.833435
2.88000031,4.541399
36.88000183,37.943977
0.48000061,1.7681565
0.0,0.5458069
0.0,-0.016259193
6.22000061,17.432102
86.35999905,66.99842
75.19999924,56.560417
0.0,-0.036716938
16.65999908,15.797984
32.29999847,25.823597
0.0,-0.053605556
96.57999908,52.822044
0.0,-0.05210781
14.57999985,34.82847
33.96000168,48.228554
71.03999817,59.762894
0.0,0.5864768
58.01999969,59.91931
0.0,-0.016287327
0.0,0.11460018
0.0,0.018661499
60.76000137,60.58915
78.79999973,71.10105
0.0,1.659596
11.93999893,23.076353
0.0,-0.03553295
0.0,-0.16633224
0.0,0.17793226
0.0,-0.048288822
13.88000336,22.866312
10.96000092,9.480869
54.47999947,71.68695
0.0,0.24601936
26.85999786,24.78575
12.72000153,23.109299
89.29999905,70.07637
62.20000183,44.191284
15.10000305,13.757929
6.94000397,7.9040327
16.96000397,17.585674
12.65999878,15.095505
51.73999969,56.660385
7.21999969,15.626879
0.0,0.35658693
31.02000275,29.51003
47.85999908,58.10714
0.0,0.6073837
0.0,-0.028353214
0.0,0.5543299
0.0,40.102295
0.0,0.62448645
0.68000336,2.8803084
0.0,0.0704236
21.15999908,22.190453
86.87999897,66.97246
39.38,21.225182
0.0,0.09633064
0.0,0.5877476
0.0,0.6408744
7.2,7.850722
47.82000076,41.152153
0.0,0.063700676
0.0,-0.02711296
7.88000092,7.5126944
50.22000198,45.13321
11.78000137,16.568878
0.0,0.2699747
0.0,0.22930717
33.39999947,59.048653
0.0,0.38762856
26.26000015,28.753004
28.46000214,18.641378
52.79999985,71.394226
13.04000076,10.161716
29.06000168,51.63452
10.00000305,5.3137956
26.10000183,23.602642
55.15999908,46.62207
0.0,0.37613583
58.97999947,71.16707
19.90000458,18.108292
0.0,-0.037513256
0.0,-0.05074501
53.52000153,37.790447
34.32000153,26.843462
0.0,0.154006
52.87999977,71.09015
75.64000015,64.60986
0.0,0.08216381
0.0,0.16670418
62.13999966,70.95214
0.0,0.12677765
9.50000305,18.793118
0.0,-0.26694965
58.81999943,66.37621
0.0,0.49856567
33.08000061,26.747923
0.0,0.18456554
26.48000275,30.262182
31.83999863,21.35481
50.84000092,45.17997
59.17999908,49.64604
7.10000153,8.838459
30.29999847,25.774426
37.37999908,19.678928
0.86000397,2.5728927
22.09999969,23.252058
48.34000092,44.047493
3.70000183,5.132489
0.0,-0.050947666
50.35999905,69.277275
101.2399989,71.04708
24.96000137,21.80309
48.45999977,53.1799
11.12,11.30711
5.02000153,5.9864807
2.06000458,7.7468705
0.0,0.11448765
31.83999939,26.261864
12.08000061,8.956505
31.34000137,32.84401
24.92000092,29.540659
60.09999924,48.05892
0.0,-0.034028053
56.34000092,62.909714
0.0,0.07309103
0.0,-0.036797047
11.04000153,5.24621
32.45999985,55.015938
0.0,0.08445978
51.15999939,58.033157
27.60000153,16.900478
0.06000366,0.27291775
0.0,0.52651453
39.64000015,36.668015
0.0,-0.010007858
0.0,0.5525923
0.0,0.20847416
0.0,0.60790634
0.0,0.8629074
31.25999863,29.09983
52.35999931,71.79762
57.30000153,52.02619
0.81999847,2.27814
15.30000092,33.174995
57.67999908,39.741035
83.63999863,71.71028
41.07999977,44.63009
0.0,-0.05339241
37.32000092,57.29917
28.86000183,23.347534
62.82000008,67.3754
58.82000008,65.167366
45.60000183,47.21427
59.06000076,47.994957
41.35999802,61.08039
9.49999985,11.533123
40.66000015,57.58593
0.0,-0.04856205
31.58000336,27.680342
16.84000244,15.559525
38.74000275,32.65969
42.63999893,48.72065
56.45999977,52.60737
57.99999981,67.6875
12.67999756,11.474359
54.96000092,59.758713
52.89999886,49.636116
0.0,-0.03771019
0.0,0.10451698
69.97999916,59.39923
40.92000122,30.533371
22.74000244,17.696857
26.57999924,23.025248
32.60000305,28.497461
10.43999924,1.5655937
51.99999939,51.548607
0.0,-0.17875528
44.07999924,55.647614
32.70000137,31.754002
0.0,-0.053041458
7.20000107,10.922864
0.0,0.2103877
10.21999817,10.468756
0.0,0.7340269
22.78000153,23.750454
23.10000458,21.142948
10.84000046,16.824627
9.88000336,18.683386
79.67999924,60.93434
59.45999985,52.74543
49.52000038,55.20234
46.57999878,64.038445
11.30000031,11.840537
78.51999931,64.365776
10.74000244,8.500087
0.0,0.26437855
0.0,-0.07810211
0.0,0.10091591
60.11999969,30.62559
35.94000122,42.502403
14.54000275,9.98736
88.49999897,0.5700016
29.03999786,29.632479
0.0,-0.020572186
0.0,0.07014847
44.14,64.42432
0.0,-0.02998066
76.13999893,70.545265
34.37999802,38.367912
1.41999939,3.7167842
13.43999939,17.457321
32.10000305,29.144125
0.0,0.12991619
13.80000046,16.224302
1.47999847,5.144218
56.81999905,68.84104
43.60000031,47.749786
65.41999886,71.88887
26.14000244,11.665525
0.0,0.55619717
81.88000031,70.00908
0.88000214,2.0799522
0.0,0.18170357
66.33999969,58.64392
42.98000137,43.483566
0.0,-0.038248062
0.0,-0.03600788
0.0,0.08916283
24.34000092,26.034275
93.59999954,41.57271
90.85999954,70.85245
0.0,0.59528923
0.0,0.14824295
52.84000008,71.89924
57.99999977,71.63228
71.45999947,69.18633
54.09999916,51.316673
88.57999935,71.44413
35.87999847,48.737022
38.66000092,31.772097
0.0,0.08048725
0.0,0.08717346
43.21999969,45.690033
0.0,0.18095112
53.92000092,44.46235
10.59999695,19.836988
0.0,0.37549114
7.51999969,9.485807
46.64000092,47.393326
72.64000046,59.247597
0.0,-0.09369278
74.04000053,68.40283
75.87999992,65.71109
19.97999725,16.296375
23.67999756,21.88123
5.56000458,11.100323
6.34000076,0.060136795
76.0199997,60.65986
0.0,0.65104294
77.73999901,63.7659
17.11999878,18.031479
84.03999958,71.00843
35.21999908,43.655563
90.09999954,70.53002
31.57999832,30.62049
46.09999962,48.331657
27.70000061,59.709526
104.9999992,71.15774
0.0,0.13800907
14.69999878,35.069336
0.0,0.06997681
18.33999817,20.043255
58.39999847,52.19529
4.13999924,4.3035088
48.60000122,36.181694
2.46000061,6.7447233
36.57999695,21.456667
0.0,-0.16145134
59.44000031,71.81758
42.02000122,32.316803
0.0,0.052005768
10.52000214,11.518738
38.14000122,43.842285
41.37999908,39.632973
0.0,-0.052131176
0.0,-0.029092312
0.0,-0.05095005
8.03999939,7.638231
25.92000275,28.063433
62.16000061,56.549057
0.0,0.32571125
34.74000092,28.494883
0.0,0.14370298
19.02000153,18.695396
0.0,0.15915155
14.48000061,12.110155
6.35999847,5.431774
50.20000183,44.196938
0.0,-0.03741312
33.56000214,30.24466
76.40000046,60.22869
0.0,0.042564392
14.93999924,22.808784
0.0,0.20259571
0.0,0.57555723
66.79999847,66.39379
0.0,-0.056041718
41.83999954,70.900276
24.06000031,28.86051
15.88000168,22.95688
32.88000214,29.260996
19.23999969,19.370735
75.53999977,68.81756
